"geo_accession"	"age"	"exclusion markers"	"genetic background"	"phenotype markers"	"separation method"	"Sex"	"NA"	"title"	"status"	"submission_date"	"last_update_date"	"type"	"channel_count"	"source_name_ch1"	"organism_ch1"	"characteristics_ch1"	"characteristics_ch1.1"	"characteristics_ch1.2"	"characteristics_ch1.3"	"characteristics_ch1.4"	"characteristics_ch1.5"	"treatment_protocol_ch1"	"molecule_ch1"	"extract_protocol_ch1"	"label_ch1"	"label_protocol_ch1"	"taxid_ch1"	"hyb_protocol"	"scan_protocol"	"description"	"data_processing"	"platform_id"	"contact_name"	"contact_laboratory"	"contact_department"	"contact_institute"	"contact_address"	"contact_city"	"contact_state"	"contact_zip/postal_code"	"contact_country"	"supplementary_file"	"data_row_count"	"relation"	"relation.1"	"relation.2"	"relation.3"	"relation.4"	"age:ch1"	"exclusion markers:ch1"	"genetic background:ch1"	"phenotype markers:ch1"	"separation method:ch1"	"Sex:ch1"
"GSM399372"	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- TCRhi 24-/lo"	"dissection/trimming"	"male"	NA	"T.4SP24-.Th#3"	"Public on May 02 2009"	"Apr 30 2009"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11b- 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4+ 8- TCRhi 24-/lo"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing  Flow sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.4SP24-.Th#3, CD4 Single-Positive, Mature"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM399nnn/GSM399372/suppl/GSM399372_EA07068_52776_MoGene_T.4SP24-.Th_#3.cel.gz"	"24922"	""	""	""	""	""	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- TCRhi 24-/lo"	"dissection/trimming"	"male"
"GSM399373"	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- TCRhi 24int"	"dissection/trimming"	"male"	NA	"T.4SP24int.Th#1"	"Public on May 02 2009"	"Apr 30 2009"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11b- 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4+ 8- TCRhi 24int"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing  Flow sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.4SP24int.Th#1, CD4 Single-Positive, Semimature"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM399nnn/GSM399373/suppl/GSM399373_EA07068_52777_MoGene_T.4SP24int.Th_#1.cel.gz"	"24922"	""	""	""	""	""	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- TCRhi 24int"	"dissection/trimming"	"male"
"GSM399374"	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- TCRhi 24int"	"dissection/trimming"	"male"	NA	"T.4SP24int.Th#2"	"Public on May 02 2009"	"Apr 30 2009"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11b- 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4+ 8- TCRhi 24int"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing  Flow sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.4SP24int.Th#2, CD4 Single-Positive, Semimature"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM399nnn/GSM399374/suppl/GSM399374_EA07068_52778_MoGene_T.4SP24int.Th_#2.cel.gz"	"24922"	""	""	""	""	""	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- TCRhi 24int"	"dissection/trimming"	"male"
"GSM399375"	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- TCRhi 24int"	"dissection/trimming"	"male"	NA	"T.4SP24int.Th#3"	"Public on May 02 2009"	"Apr 30 2009"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11b- 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4+ 8- TCRhi 24int"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing  Flow sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.4SP24int.Th#3, CD4 Single-Positive, Semimature"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM399nnn/GSM399375/suppl/GSM399375_EA07068_52779_MoGene_T.4SP24int.Th_#3.cel.gz"	"24922"	""	""	""	""	""	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- TCRhi 24int"	"dissection/trimming"	"male"
"GSM399376"	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- TCRhi 69+"	"dissection/trimming"	"male"	NA	"T.4SP69+.Th#1"	"Public on May 02 2009"	"Apr 30 2009"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11b- 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4+ 8- TCRhi 69+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing  Flow sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.4SP69+.Th#1, CD4 Single-Positive, Intermediate"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM399nnn/GSM399376/suppl/GSM399376_EA07068_52768_MoGene_T.4SP69+.Th_#1.cel.gz"	"24922"	"Reanalyzed by: GSE73864"	""	""	""	""	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- TCRhi 69+"	"dissection/trimming"	"male"
"GSM399377"	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- TCRhi 69+"	"dissection/trimming"	"male"	NA	"T.4SP69+.Th#2"	"Public on May 02 2009"	"Apr 30 2009"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11b- 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4+ 8- TCRhi 69+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing  Flow sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.4SP69+.Th#2, CD4 Single-Positive, Intermediate"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM399nnn/GSM399377/suppl/GSM399377_EA07068_52769_MoGene_T.4SP69+.Th_#2.cel.gz"	"24922"	"Reanalyzed by: GSE73864"	""	""	""	""	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- TCRhi 69+"	"dissection/trimming"	"male"
"GSM399378"	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- TCRhi 69+"	"dissection/trimming"	"male"	NA	"T.4SP69+.Th#3"	"Public on May 02 2009"	"Apr 30 2009"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11b- 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4+ 8- TCRhi 69+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing  Flow sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.4SP69+.Th#3, CD4 Single-Positive, Intermediate"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM399nnn/GSM399378/suppl/GSM399378_EA07068_52770_MoGene_T.4SP69+.Th_#3.cel.gz"	"24922"	"Reanalyzed by: GSE73864"	""	""	""	""	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4+ 8- TCRhi 69+"	"dissection/trimming"	"male"
"GSM399379"	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 24-/lo"	"dissection/trimming"	"male"	NA	"T.8SP24-.Th#1"	"Public on May 02 2009"	"Apr 30 2009"	"Jul 21 2021"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11b- 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4- 8+ TCRhi 24-/lo"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing  Flow sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8SP24-.Th#1, CD8 Single-Positive, Mature"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM399nnn/GSM399379/suppl/GSM399379_EA07068_52780_MoGene_T.8SP24-.Th_#1.cel.gz"	"24922"	"Reanalyzed by: GSE180556"	""	""	""	""	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 24-/lo"	"dissection/trimming"	"male"
"GSM399380"	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 24-/lo"	"dissection/trimming"	"male"	NA	"T.8SP24-.Th#2"	"Public on May 02 2009"	"Apr 30 2009"	"Jul 21 2021"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11b- 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4- 8+ TCRhi 24-/lo"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing  Flow sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8SP24-.Th#2, CD8 Single-Positive, Mature"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM399nnn/GSM399380/suppl/GSM399380_EA07068_52781_MoGene_T.8SP24-.Th_#2.cel.gz"	"24922"	"Reanalyzed by: GSE180556"	""	""	""	""	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 24-/lo"	"dissection/trimming"	"male"
"GSM399381"	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 24-/lo"	"dissection/trimming"	"male"	NA	"T.8SP24-.Th#3"	"Public on May 02 2009"	"Apr 30 2009"	"Jul 21 2021"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11b- 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4- 8+ TCRhi 24-/lo"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing  Flow sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8SP24-.Th#3, CD8 Single-Positive, Mature"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM399nnn/GSM399381/suppl/GSM399381_EA07068_52782_MoGene_T.8SP24-.Th_#3.cel.gz"	"24922"	"Reanalyzed by: GSE180556"	""	""	""	""	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 24-/lo"	"dissection/trimming"	"male"
"GSM399382"	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 24int"	"dissection/trimming"	"male"	NA	"T.8SP24int.Th#1"	"Public on May 02 2009"	"Apr 30 2009"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11b- 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4- 8+ TCRhi 24int"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing  Flow sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8SP24int.Th#1, CD8 Single-Positive, Semimature"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM399nnn/GSM399382/suppl/GSM399382_EA07068_52783_MoGene_T.8SP24int.Th_#1.cel.gz"	"24922"	""	""	""	""	""	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 24int"	"dissection/trimming"	"male"
"GSM399383"	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 24int"	"dissection/trimming"	"male"	NA	"T.8SP24int.Th#2"	"Public on May 02 2009"	"Apr 30 2009"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11b- 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4- 8+ TCRhi 24int"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing  Flow sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8SP24int.Th#2, CD8 Single-Positive, Semimature"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM399nnn/GSM399383/suppl/GSM399383_EA07068_52784_MoGene_T.8SP24int.Th_#2.cel.gz"	"24922"	""	""	""	""	""	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 24int"	"dissection/trimming"	"male"
"GSM399384"	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 24int"	"dissection/trimming"	"male"	NA	"T.8SP24int.Th#3"	"Public on May 02 2009"	"Apr 30 2009"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11b- 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4- 8+ TCRhi 24int"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing  Flow sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8SP24int.Th#3, CD8 Single-Positive, Semimature"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM399nnn/GSM399384/suppl/GSM399384_EA07068_52785_MoGene_T.8SP24int.Th_#3.cel.gz"	"24922"	""	""	""	""	""	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 24int"	"dissection/trimming"	"male"
"GSM399385"	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 69+"	"dissection/trimming"	"male"	NA	"T.8SP69+.Th#1"	"Public on May 02 2009"	"Apr 30 2009"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11b- 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4- 8+ TCRhi 69+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing  Flow sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8SP69+.Th#1, CD8 Single-Positive, Intermediate"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM399nnn/GSM399385/suppl/GSM399385_EA07068_52771_MoGene_T.8SP69+.Th_#1.cel.gz"	"24922"	"Reanalyzed by: GSE73864"	""	""	""	""	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 69+"	"dissection/trimming"	"male"
"GSM399386"	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 69+"	"dissection/trimming"	"male"	NA	"T.8SP69+.Th#2"	"Public on May 02 2009"	"Apr 30 2009"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11b- 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4- 8+ TCRhi 69+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing  Flow sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8SP69+.Th#2, CD8 Single-Positive, Intermediate"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM399nnn/GSM399386/suppl/GSM399386_EA07068_52772_MoGene_T.8SP69+.Th_#2.cel.gz"	"24922"	"Reanalyzed by: GSE73864"	""	""	""	""	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 69+"	"dissection/trimming"	"male"
"GSM399387"	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 69+"	"dissection/trimming"	"male"	NA	"T.8SP69+.Th#3"	"Public on May 02 2009"	"Apr 30 2009"	"May 24 2016"	"RNA"	"1"	"thymus"	"Mus musculus"	"age: 6 weeks"	"exclusion markers: 11b- 11c- 19- 49b- Gr1- TER119-"	"genetic background: C57BL/6J"	"phenotype markers: 4- 8+ TCRhi 69+"	"separation method: dissection/trimming"	"Sex: male"	""	"total RNA"	"Glass slide teasing  Flow sorting"	"Biotin"	"Affy GeneChip WT cDNA Synthesis kit/cRNA Cleanup kit"	"10090"	"Affy 1.0 ST Hyb Kit"	"Affymetrix GeneChip Scanner"	"T.8SP69+.Th#3, CD8 Single-Positive, Intermediate"	"The datasets were pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	"GPL6246"	"Liang,,Yang"	"CBDM"	"Pathology"	"Harvard Medical School"	"77 Avenue Louis Pasteur"	"Boston"	"MA"	"02115"	"USA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM399nnn/GSM399387/suppl/GSM399387_EA07068_52773_MoGene_T.8SP69+.Th_#3.cel.gz"	"24922"	"Reanalyzed by: GSE73864"	""	""	""	""	"6 weeks"	"11b- 11c- 19- 49b- Gr1- TER119-"	"C57BL/6J"	"4- 8+ TCRhi 69+"	"dissection/trimming"	"male"
